created,id,option__id,option__key,option__value,option__vote,person__bioguideid,person__birthday,person__cspanid,person__firstname,person__gender,person__gender_label,person__id,person__lastname,person__link,person__middlename,person__name,person__namemod,person__nickname,person__osid,person__pvsid,person__sortname,person__twitterid,person__youtubeid,person_role__caucus,person_role__congress_numbers,person_role__current,person_role__description,person_role__district,person_role__enddate,person_role__id,person_role__leadership_title,person_role__party,person_role__person,person_role__phone,person_role__role_type,person_role__role_type_label,person_role__senator_class,person_role__senator_rank,person_role__startdate,person_role__state,person_role__title,person_role__title_long,person_role__website,vote__category,vote__category_label,vote__chamber,vote__chamber_label,vote__congress,vote__created,vote__id,vote__link,vote__missing_data,vote__number,vote__question,vote__question_details,vote__related_amendment,vote__related_bill,vote__required,vote__result,vote__session,vote__source,vote__source_label,vote__total_minus,vote__total_other,vote__total_plus,vote__vote_type,voter_type,voter_type_label
2014-12-11T21:37:00,30539546,444750,-,Nay,116058,M001184,1971-01-13,79951,Thomas,male,Male,412503,Massie,https://www.govtrack.us/congress/members/thomas_massie/412503,,Rep. Thomas Massie [R-KY4],,,N00034041,132068,"Massie, Thomas (Rep.) [R-KY4]",RepThomasMassie,repthomasmassie,,[113],True,Representative for Kentucky's 4th congressional district,4,2015-01-03,43072,,Republican,412503,202-225-3465,representative,Representative,,,2013-01-03,KY,Rep.,Representative,http://massie.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539469,444750,-,Nay,116058,D000617,1962-02-17,1033929,Suzan,female,Female,412505,DelBene,https://www.govtrack.us/congress/members/suzan_delbene/412505,K.,Rep. Suzan DelBene [D-WA1],,,N00030693,126272,"DelBene, Suzan (Rep.) [D-WA1]",RepDelBene,,,[113],True,Representative for Washington's 1st congressional district,1,2015-01-03,43073,,Democrat,412505,202-225-6311,representative,Representative,,,2013-01-03,WA,Rep.,Representative,http://delbene.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539571,444750,-,Nay,116058,P000604,1958-12-17,65639,Donald,male,Male,412506,Payne,https://www.govtrack.us/congress/members/donald_payne/412506,M.,Rep. Donald Payne [D-NJ10],Jr.,,N00034639,90668,"Payne, Donald (Rep.) [D-NJ10]",RepDonaldPayne,,,[113],True,Representative for New Jersey's 10th congressional district,10,2015-01-03,43074,,Democrat,412506,202-225-3436,representative,Representative,,,2013-01-03,NJ,Rep.,Representative,http://payne.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539461,444750,-,Nay,116058,C001095,1977-05-13,63928,Tom,male,Male,412508,Cotton,https://www.govtrack.us/congress/members/tom_cotton/412508,,Rep. Tom Cotton [R-AR4],,,N00033363,135651,"Cotton, Tom (Rep.) [R-AR4]",RepTomCotton,RepTomCotton,,[113],True,Representative for Arkansas's 4th congressional district,4,2015-01-03,43075,,Republican,412508,202-225-3772,representative,Representative,,,2013-01-03,AR,Rep.,Representative,http://cotton.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539397,444749,+,Yea,116058,S001191,1976-07-12,68489,Kyrsten,female,Female,412509,Sinema,https://www.govtrack.us/congress/members/kyrsten_sinema/412509,,Rep. Kyrsten Sinema [D-AZ9],,,N00033983,28338,"Sinema, Kyrsten (Rep.) [D-AZ9]",RepSinema,repsinema,,[113],True,Representative for Arizona's 9th congressional district,9,2015-01-03,43076,,Democrat,412509,202-225-9888,representative,Representative,,,2013-01-03,AZ,Rep.,Representative,http://sinema.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539528,444750,-,Nay,116058,L000578,1960-07-02,68493,Doug,male,Male,412510,LaMalfa,https://www.govtrack.us/congress/members/doug_lamalfa/412510,,Rep. Doug LaMalfa [R-CA1],,,N00033987,29713,"LaMalfa, Doug (Rep.) [R-CA1]",RepLaMalfa,RepLaMalfa,,[113],True,Representative for California's 1st congressional district,1,2015-01-03,43077,,Republican,412510,202-225-3076,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://lamalfa.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539510,444750,-,Nay,116058,H001068,1964-02-18,622431,Jared,male,Male,412511,Huffman,https://www.govtrack.us/congress/members/jared_huffman/412511,,Rep. Jared Huffman [D-CA2],,,N00033030,59849,"Huffman, Jared (Rep.) [D-CA2]",RepHuffman,rephuffman,,[113],True,Representative for California's 2nd congressional district,2,2015-01-03,43078,,Democrat,412511,202-225-5161,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://huffman.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539216,444749,+,Yea,116058,B001287,1965-03-02,1033636,Ami,male,Male,412512,Bera,https://www.govtrack.us/congress/members/ami_bera/412512,,Rep. Ami Bera [D-CA7],,,N00030717,120030,"Bera, Ami (Rep.) [D-CA7]",RepBera,repamibera,,[113],True,Representative for California's 7th congressional district,7,2015-01-03,43079,,Democrat,412512,202-225-5716,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://bera.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539248,444749,+,Yea,116058,C001094,1943-03-03,68278,Paul,male,Male,412513,Cook,https://www.govtrack.us/congress/members/paul_cook/412513,,Rep. Paul Cook [R-CA8],,,N00034224,58121,"Cook, Paul (Rep.) [R-CA8]",RepPaulCook,RepPaulCook,,[113],True,Representative for California's 8th congressional district,8,2015-01-03,43080,,Republican,412513,202-225-5861,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://cook.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539609,444750,-,Nay,116058,S001193,1980-11-16,79729,Eric,male,Male,412514,Swalwell,https://www.govtrack.us/congress/members/eric_swalwell/412514,,Rep. Eric Swalwell [D-CA15],,,N00033508,129529,"Swalwell, Eric (Rep.) [D-CA15]",RepSwalwell,ericswalwell,,[113],True,Representative for California's 15th congressional district,15,2015-01-03,43081,,Democrat,412514,202-225-5065,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://swalwell.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539410,444749,+,Yea,116058,V000129,1977-04-14,623702,David,male,Male,412515,Valadao,https://www.govtrack.us/congress/members/david_valadao/412515,G.,Rep. David Valadao [R-CA21],,,N00033367,120200,"Valadao, David (Rep.) [R-CA21]",RepDavidValadao,congressmanvaladao,,[113],True,Representative for California's 21st congressional district,21,2015-01-03,43082,,Republican,412515,202-225-4695,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://valadao.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539227,444749,+,Yea,116058,B001285,1952-08-28,79783,Julia,female,Female,412516,Brownley,https://www.govtrack.us/congress/members/julia_brownley/412516,,Rep. Julia Brownley [D-CA26],,,N00034254,59904,"Brownley, Julia (Rep.) [D-CA26]",JuliaBrownley26,RepJuliaBrownley,,[113],True,Representative for California's 26th congressional district,26,2015-01-03,43083,,Democrat,412516,202-225-5811,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://juliabrownley.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539447,444750,-,Nay,116058,C001097,1963-03-31,63934,Tony,male,Male,412517,Cárdenas,https://www.govtrack.us/congress/members/tony_cardenas/412517,,Rep. Tony Cárdenas [D-CA29],,,N00033373,9754,"Cárdenas, Tony (Rep.) [D-CA29]",RepCardenas,repcardenas,,[113],True,Representative for California's 29th congressional district,29,2015-01-03,43084,,Democrat,412517,202-225-6131,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://cardenas.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539640,444752,0,Not Voting,116058,N000187,1941-09-06,69136,Gloria,female,Female,412518,Negrete McLeod,https://www.govtrack.us/congress/members/gloria_negrete_mcleod/412518,,Rep. Gloria Negrete McLeod [D-CA35],,,N00033509,16492,"Negrete McLeod, Gloria (Rep.) [D-CA35]",RepMcLeod,NegreteMcLeod,,[113],True,Representative for California's 35th congressional district,35,2015-01-03,43085,,Democrat,412518,202-225-6161,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://negretemcleod.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539382,444749,+,Yea,116058,R000599,1972-08-25,79727,Raul,male,Male,412519,Ruiz,https://www.govtrack.us/congress/members/raul_ruiz/412519,,Rep. Raul Ruiz [D-CA36],,,N00033510,136407,"Ruiz, Raul (Rep.) [D-CA36]",CongressmanRuiz,repraulruiz,,[113],True,Representative for California's 36th congressional district,36,2015-01-03,43086,,Democrat,412519,202-225-5330,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://ruiz.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539610,444750,-,Nay,116058,T000472,1960-12-10,2737,Mark,male,Male,412520,Takano,https://www.govtrack.us/congress/members/mark_takano/412520,,Rep. Mark Takano [D-CA41],,,N00006701,22337,"Takano, Mark (Rep.) [D-CA41]",RepMarkTakano,RepMarkTakano,,[113],True,Representative for California's 41st congressional district,41,2015-01-03,43087,,Democrat,412520,202-225-2305,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://takano.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539539,444750,-,Nay,116058,L000579,1941-03-08,93815,Alan,male,Male,412521,Lowenthal,https://www.govtrack.us/congress/members/alan_lowenthal/412521,S.,Rep. Alan Lowenthal [D-CA47],,,N00033274,16469,"Lowenthal, Alan (Rep.) [D-CA47]",RepLowenthal,RepLowenthal,,[113],True,Representative for California's 47th congressional district,47,2015-01-03,43088,,Democrat,412521,202-225-7924,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://lowenthal.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539618,444750,-,Nay,116058,V000130,1961-03-07,8297,Juan,male,Male,412522,Vargas,https://www.govtrack.us/congress/members/juan_vargas/412522,,Rep. Juan Vargas [D-CA51],,,N00007021,29100,"Vargas, Juan (Rep.) [D-CA51]",RepJuanVargas,RepJuanVargas,,[113],True,Representative for California's 51st congressional district,51,2015-01-03,43089,,Democrat,412522,202-225-8045,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://vargas.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539357,444749,+,Yea,116058,P000608,1958-06-17,79661,Scott,male,Male,412523,Peters,https://www.govtrack.us/congress/members/scott_peters/412523,H.,Rep. Scott Peters [D-CA52],,,N00033591,70351,"Peters, Scott (Rep.) [D-CA52]",RepScottPeters,,,[113],True,Representative for California's 52nd congressional district,52,2015-01-03,43090,,Democrat,412523,202-225-0508,representative,Representative,,,2013-01-03,CA,Rep.,Representative,http://scottpeters.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539482,444750,-,Nay,116058,E000293,1959-08-25,1020906,Elizabeth,female,Female,412524,Esty,https://www.govtrack.us/congress/members/elizabeth_esty/412524,H.,Rep. Elizabeth Esty [D-CT5],,,N00033217,72826,"Esty, Elizabeth (Rep.) [D-CT5]",RepEsty,RepEsty,,[113],True,Representative for Connecticut's 5th congressional district,5,2015-01-03,43091,,Democrat,412524,202-225-4476,representative,Representative,,,2013-01-03,CT,Rep.,Representative,http://esty.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
2014-12-11T21:37:00,30539424,444749,+,Yea,116058,Y000065,1955-04-13,63943,Ted,male,Male,412525,Yoho,https://www.govtrack.us/congress/members/ted_yoho/412525,S.,Rep. Ted Yoho [R-FL3],,,N00033220,137622,"Yoho, Ted (Rep.) [R-FL3]",RepTedYoho,RepTedYoho,,[113],True,Representative for Florida's 3rd congressional district,3,2015-01-03,43092,,Republican,412525,202-225-5744,representative,Representative,,,2013-01-03,FL,Rep.,Representative,http://yoho.house.gov,passage,Passage,house,House,113,2014-12-11T21:37:00,116058,https://www.govtrack.us/congress/votes/113-2014/h563,False,563,"H.R. 83: Consolidated and Further Continuing Appropriations Act, 2015",Concurring in the Senate Amendment in the House,,256160,1/2,Passed,2014,house,house.gov,206,10,219,Concurring in the Senate Amendment,member,Member of Congress
